timestamp,actiondata,latitude,longitude,roll,pitch,yaw,angular_velx,angular_vely,angular_velz
60000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245337322841,150.67447813639538,0.0026726523340690612,0.02852202208428356,0.9060994238727286,0.01125,0.0025,0.0015
76000000,"[0.0, 0.0, 0.0, 0.0]",-33.722453413650804,150.67447812773122,0.0028380539666703333,0.028757697114494902,0.9060559041791385,-0.00725,-0.00375,-0.01175
92000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245333678384,150.67447814394788,0.002870450902597229,0.028802128947480285,0.9060473088478496,0.0105,-0.0015,0.01375
104000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245329816675,150.67447815173736,0.0029186568316881037,0.02886729371449107,0.906034483099065,-0.00275,0.00675,0.0155
124000000,"[0.0, 0.0, 0.0, 0.0]",-33.7224532632337,150.67447815865137,0.003107199669091855,0.02911318874789846,0.9059839780436392,0.00825,0.0095,0.0095
160000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245322606071,150.67447816592463,0.003153336036802928,0.02917179444478824,0.9059715487143035,0.017,0.00425,0.0015
308000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245319227946,150.67447817248745,0.0038127070553906003,0.030069812266693367,0.905786482273556,0.00425,0.00725,0.001
352000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245315618118,150.67447817945325,0.003849011660814288,0.030130465664198778,0.9057752433794174,-0.006500000000000001,0.0175,0.0
404000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245312327585,150.67447818573586,0.003929913663793711,0.030274231189016707,0.9057492634970304,0.01125,0.01425,-0.0115
456000000,"[0.0, 0.0, 0.0, 0.0]",-33.722453088068235,150.67447819233635,0.004064602427184845,0.030547433138014512,0.9057018883061798,0.0035,0.018000000000000002,0.0025
504000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245305599975,150.6744781981796,0.004153304987879298,0.03075913499054711,0.905666183069368,0.0085,0.01525,0.00725
520000000,"[0.0, 0.0, 0.0, 0.0]",-33.722453021786386,150.67447820416405,0.004228616655329126,0.03096701021192268,0.905631090894935,0.00075,0.00975,0.001
544000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245299076585,150.67447820930144,0.004273480285612241,0.031107277789003608,0.9056068804865124,0.00425,0.0085,0.00825
576000000,"[0.0, 0.0, 0.0, 0.0]",-33.722452957857136,150.67447821438105,0.004317157875102529,0.03125936865204145,0.9055795608034709,-0.0015,0.00975,0.021500000000000002
604000000,"[0.0, 0.0, 0.0, 0.0]",-33.722452928195196,150.67447821857183,0.004385252868675101,0.031540626955905544,0.9055227172487507,0.008,0.0095,0.00675
656000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245289689442,150.67447822253106,0.004406780450538557,0.03164771725420605,0.9054965260181808,0.00275,-0.00575,0.00825
804000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245286879502,150.67447822562528,0.0044208937440019976,0.03187607101047401,0.9053645926571617,-0.00375,-0.00075,-0.00675
852000000,"[0.0, 0.0, 0.0, 0.0]",-33.722452839208366,150.6744782283571,0.0044152366527502535,0.03187016602578433,0.9053555061215395,0.017,-0.011,0.0185
904000000,"[0.0, 0.0, 0.0, 0.0]",-33.7224528126549,150.67447823030716,0.004398090635612491,0.03184560711279244,0.9053344663802312,0.00175,0.0035,0.01
952000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245278465253,150.67447823181598,0.004350568373606008,0.03176271644378687,0.9052959736689768,-0.0075,-0.001,0.0015
992000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245275944827,150.67447823267844,0.0042991304727050764,0.03166968840223294,0.9052668557673349,0.008,-0.0015,-0.01975
4000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245273277224,150.67447823308171,0.004255077519490505,0.03159152752007219,0.9052467182953122,0.00175,-0.005,0.0025
16000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245270867256,150.67447823301205,0.004111246201644951,0.0313505937908416,0.9051958357484409,0.00625,-0.00075,0.002
72000000,"[0.0, 0.0, 0.0, 0.0]",-33.722452683082416,150.67447823251715,0.004063730179914908,0.03127538787055956,0.9051819282561201,-0.013000000000000001,-0.01425,-0.00275
104000000,"[0.0, 0.0, 0.0, 0.0]",-33.72245265990604,150.67447823172523,0.00404384776271154,0.03124447588132369,0.9051763926829672,0.01125,-0.006,0.0085
