timestamp,actiondata,latitude,longitude,roll,pitch,yaw,angular_velx,angular_vely,angular_velz
436000000,"[0.0, 0.0, 0.0, 0.0]",-33.722692717346966,150.6740531815632,-0.0020932268985085567,0.03237099712212887,0.3959335622818596,0.00625,0.014750000000000001,0.00525
460000000,"[0.0, 0.0, 0.0, 0.0]",-33.72269272080354,150.6740531745607,-0.002046727158201166,0.03265297403210817,0.3959324618118078,0.01125,-0.00575,0.00275
500000000,"[0.0, 0.0, 0.0, 0.0]",-33.72269271437502,150.67405318766671,-0.0020262064551493726,0.03277029971373267,0.39593200246319893,0.01125,0.025750000000000002,0.00925
508000000,"[0.0, 0.0, 0.0, 0.0]",-33.72269271139871,150.67405319385745,-0.0020123326753763533,0.03284732111280234,0.39593170027987024,0.00775,0.010750000000000001,-0.001
532000000,"[0.0, 0.0, 0.0, 0.0]",-33.72269270888089,150.6740531991572,-0.0018807949538020186,0.03349603526436914,0.39592912304545785,0.00275,0.0145,0.01225
568000000,"[0.0, 0.0, 0.0, 0.0]",-33.72269270640662,150.67405320442285,-0.0017868264754904856,0.033882167827016384,0.39592754227022353,-0.007,0.0,0.00375
604000000,"[0.0, 0.0, 0.0, 0.0]",-33.722692704359986,150.67405320882278,-0.0017626006601546315,0.033972684567599665,0.39592716355724683,0.0205,0.016,0.01125
664000000,"[0.0, 0.0, 0.0, 0.0]",-33.72269270240273,150.67405321306896,-0.0016373430660062583,0.034388081955364455,0.39592536482683727,0.00475,0.006500000000000001,0.0075
708000000,"[0.0, 0.0, 0.0, 0.0]",-33.72269270083761,150.6740532164914,-0.0015057030413787467,0.03473974276066409,0.3959237162734148,0.00675,0.01975,0.0045000000000000005
760000000,"[0.0, 0.0, 0.0, 0.0]",-33.722692699404405,150.67405321964463,-0.0013496612597700566,0.035058677603558665,0.3959220149850769,0.01025,0.003,0.003
808000000,"[0.0, 0.0, 0.0, 0.0]",-33.722692698323044,150.67405322203192,-0.0013214419038586585,0.03510600798247779,0.395921731916789,-0.00025,-0.0025,0.01125
